# integral[ exp(-x*t) / t^n, x=1..inf ]
# x                       n=1                       n=2                       n=3
2.859999999999999876e+00  1.560376932092455773e-02  1.264198000762305034e-02  1.055634872183270831e-02
2.870000000000000107e+00  1.540487371129119903e-02  1.248693902844112864e-02  1.043070578411041741e-02
2.879999999999999893e+00  1.520864207659252537e-02  1.233387365354724451e-02  1.030660335595882417e-02
2.890000000000000124e+00  1.501503639366125013e-02  1.218275743380204182e-02  1.018402181389757750e-02
2.899999999999999911e+00  1.482401922726118808e-02  1.203356429734979936e-02  1.006294179704641731e-02
2.910000000000000142e+00  1.463555372006893757e-02  1.188626854378924992e-02  9.943344203381571794e-03
2.919999999999999929e+00  1.444960358284662176e-02  1.174084483844389272e-02  9.825210186049921149e-03
2.930000000000000160e+00  1.426613308480126525e-02  1.159726820672939314e-02  9.708521149739983772e-03
2.939999999999999947e+00  1.408510704412714240e-02  1.145551402861660732e-02  9.593258747108784901e-03
2.950000000000000178e+00  1.390649081872684552e-02  1.131555803318821420e-02  9.479404875263561583e-03
2.959999999999999964e+00  1.373025029710757405e-02  1.117737629328741274e-02  9.366941672297537241e-03
2.970000000000000195e+00  1.355635188944867738e-02  1.104094522025652302e-02  9.255851513878626119e-03
2.979999999999999982e+00  1.338476251883697656e-02  1.090624155876432529e-02  9.146117009890410154e-03
2.990000000000000213e+00  1.321544961266615283e-02  1.077324238172007974e-02  9.037721001124418563e-03
3.000000000000000000e+00  1.304838109419704031e-02  1.064192508527283219e-02  8.930646556022726543e-03
3.010000000000000231e+00  1.288352537427505870e-02  1.051226738389424153e-02  8.824876967470224320e-03
3.020000000000000018e+00  1.272085134320179861e-02  1.038424730554355670e-02  8.720395749635713456e-03
3.030000000000000249e+00  1.256032836275737356e-02  1.025784318691296167e-02  8.617186634860746208e-03
3.040000000000000036e+00  1.240192625837045239e-02  1.013303366875220601e-02  8.515233570595834994e-03
3.050000000000000266e+00  1.224561531143289819e-02  1.000979769127054338e-02  8.414520716382876617e-03
3.060000000000000053e+00  1.209136625175603538e-02  9.888114489615020333e-03  8.315032440883277781e-03
3.070000000000000284e+00  1.193915025016544645e-02  9.767963589423321949e-03  8.216753318950815663e-03
3.080000000000000071e+00  1.178893891123181277e-02  9.649324802450238991e-03  8.119668128748723512e-03
3.089999999999999858e+00  1.164070426613452759e-02  9.532178222265864226e-03  8.023761848910026390e-03
3.100000000000000089e+00  1.149441876565584185e-02  9.416504220024681654e-03  7.929019655740641298e-03
3.109999999999999876e+00  1.135005527330239239e-02  9.302283440304110612e-03  7.835426920464395179e-03
3.120000000000000107e+00  1.120758705855187491e-02  9.189496797010993784e-03  7.742969206509279882e-03
3.129999999999999893e+00  1.106698779022225604e-02  9.078125469355309216e-03  7.651632266834413297e-03
3.140000000000000124e+00  1.092823152996070905e-02  8.968150897889255388e-03  7.561402041296815847e-03
3.149999999999999911e+00  1.079129272585049523e-02  8.859554780611159433e-03  7.472264654057516643e-03
3.160000000000000142e+00  1.065614620613255549e-02  8.752319069132494592e-03  7.384206411026346568e-03
3.169999999999999929e+00  1.052276717304045581e-02  8.646425964907299144e-03  7.297213797344701859e-03
3.180000000000000160e+00  1.039113119674546677e-02  8.541857915522579545e-03  7.211273474905682303e-03
3.189999999999999947e+00  1.026121420941034264e-02  8.438597611048761007e-03  7.126372279911091442e-03
3.200000000000000178e+00  1.013299249934910932e-02  8.336627980449056244e-03  7.042497220464603164e-03
3.209999999999999964e+00  1.000644270529110237e-02  8.235932188046737532e-03  6.959635474200550828e-03
3.220000000000000195e+00  9.881541810746805390e-03  8.136493630049215775e-03  6.877774385947701442e-03
3.229999999999999982e+00  9.758267138473910446e-03  8.038295931127993274e-03  6.796901465427653173e-03
3.240000000000000213e+00  9.636596345041246320e-03  7.941322941053438958e-03  6.717004384986968897e-03
3.250000000000000000e+00  9.516507415488782706e-03  7.845558731383485765e-03  6.638070977362842823e-03
3.260000000000000231e+00  9.397978658081850706e-03  7.750987592205188514e-03  6.560089233481581142e-03
3.270000000000000018e+00  9.280988699157787652e-03  7.657594028928343434e-03  6.483047300289314710e-03
3.280000000000000249e+00  9.165516478062822256e-03  7.565362759130154525e-03  6.406933478614647119e-03
3.290000000000000036e+00  9.051541242178034324e-03  7.474278709450069870e-03  6.331736221062535599e-03
3.300000000000000266e+00  8.939042542032140867e-03  7.384327012533947396e-03  6.257444129938982344e-03
3.310000000000000053e+00  8.828000226499616715e-03  7.295493004026674944e-03  6.184045955206053137e-03
3.320000000000000284e+00  8.718394438082546771e-03  7.207762219612341703e-03  6.111530592466715012e-03
3.330000000000000071e+00  8.610205608274489053e-03  7.121120392101261930e-03  6.039887080979052317e-03
3.339999999999999858e+00  8.503414453004730020e-03  7.035553448562838728e-03  5.969104601699390215e-03
3.350000000000000089e+00  8.398001968161591252e-03  6.951047507503695447e-03  5.899172475353826016e-03
3.359999999999999876e+00  8.293949425192979896e-03  6.867588876090157876e-03  5.830080160537818787e-03
3.370000000000000107e+00  8.191238366782904387e-03  6.785164047414298828e-03  5.761817251843250921e-03
3.379999999999999893e+00  8.089850602602486132e-03  6.703759697802934465e-03  5.694373478012710980e-03
3.390000000000000124e+00  7.989768205133859075e-03  6.623362684168627827e-03  5.627738700120376789e-03
3.399999999999999911e+00  7.890973505565843441e-03  6.543960041402223371e-03  5.561902909779262855e-03
3.410000000000000142e+00  7.793449089759819405e-03  6.465538979805959298e-03  5.496856227374308235e-03
3.419999999999999929e+00  7.697177794284548215e-03  6.388086882566678879e-03  5.432588900320891104e-03
3.430000000000000160e+00  7.602142702518601552e-03  6.311591303268231784e-03  5.369091301348502022e-03
3.439999999999999947e+00  7.508327140819218669e-03  6.236039963442654294e-03  5.306353926809009511e-03
3.450000000000000178e+00  7.415714674756149725e-03  6.161420750159230658e-03  5.244367395009301089e-03
3.459999999999999964e+00  7.324289105409480076e-03  6.087721713650913469e-03  5.183122444567774163e-03
3.470000000000000195e+00  7.234034465730077197e-03  6.014931064977510622e-03  5.122609932794446042e-03
3.479999999999999982e+00  7.144935016961541374e-03  5.943037173724912033e-03  5.062820834094194748e-03
3.490000000000000213e+00  7.056975245122550783e-03  5.872028565739774962e-03  5.003746238392838344e-03
3.500000000000000000e+00  6.970139857548390133e-03  5.801893920899127595e-03  4.945377349585777793e-03
3.510000000000000231e+00  6.884413779490615101e-03  5.732622070914258558e-03  4.887705484008629184e-03
3.520000000000000018e+00  6.799782150773777886e-03  5.664201997168320790e-03  4.830722068929757702e-03
3.530000000000000249e+00  6.716230322508131428e-03  5.596622828587055620e-03  4.774418641064211155e-03
3.540000000000000036e+00  6.633743853857302676e-03  5.529873839542200770e-03  4.718786845108823187e-03
3.550000000000000266e+00  6.552308508859885396e-03  5.463944447786819869e-03  4.663818432298105429e-03
3.560000000000000053e+00  6.471910253303994089e-03  5.398824212422275934e-03  4.609505258980600706e-03
3.570000000000000284e+00  6.392535251653776347e-03  5.334502831896126285e-03  4.555839285215462255e-03
3.580000000000000071e+00  6.314169864026954702e-03  5.270970142030529521e-03  4.502812573388857362e-03
3.589999999999999858e+00  6.236800643222476827e-03  5.208216114080603358e-03  4.450417286849972509e-03
3.600000000000000089e+00  6.160414331797304383e-03  5.146230852822251088e-03  4.398645688566234918e-03
3.609999999999999876e+00  6.084997859191517387e-03  5.085004594669035975e-03  4.347490139797594369e-03
3.620000000000000107e+00  6.010538338900734898e-03  5.024527705817509460e-03  4.296943098789400388e-03
3.629999999999999893e+00  5.937023065695205826e-03  4.964790680420577695e-03  4.246997119483746433e-03
3.640000000000000124e+00  5.864439512884468339e-03  4.905784138788489221e-03  4.197644850248923726e-03
3.649999999999999911e+00  5.792775329626960283e-03  4.847498825616952840e-03  4.148879032626736664e-03
3.660000000000000142e+00  5.722018338283628262e-03  4.789925608241858354e-03  4.100692500097369297e-03
3.669999999999999929e+00  5.652156531814892665e-03  4.733055474920370292e-03  4.053078176861629398e-03
3.680000000000000160e+00  5.583178071219970298e-03  4.676879533137707698e-03  4.006029076640224042e-03
3.689999999999999947e+00  5.515071283018081923e-03  4.621389007939442559e-03  3.959538301489809106e-03
3.700000000000000178e+00  5.447824656770467421e-03  4.566575240288670706e-03  3.913599040635645267e-03
3.709999999999999964e+00  5.381426842642800940e-03  4.512429685447875635e-03  3.868204569320523537e-03
3.720000000000000195e+00  5.315866649007065792e-03  4.458943911384826916e-03  3.823348247669777766e-03
3.729999999999999982e+00  5.251133040082236851e-03  4.406109597202422998e-03  3.779023519572067506e-03
3.740000000000000213e+00  5.187215133613152888e-03  4.353918531591801852e-03  3.735223911575829333e-03
3.750000000000000000e+00  5.124102198586810361e-03  4.302362611308570284e-03  3.691943031800982034e-03
3.760000000000000231e+00  5.061783652985472372e-03  4.251433839671625407e-03  3.649174568865843141e-03
3.770000000000000018e+00  5.000249061575935336e-03  4.201124325084289873e-03  3.606912290828899036e-03
3.780000000000000249e+00  4.939488133734285490e-03  4.151426279577374000e-03  3.565150044145243453e-03
3.790000000000000036e+00  4.879490721305553697e-03  4.102332017373823067e-03  3.523881752637538205e-03
3.800000000000000266e+00  4.820246816497635381e-03  4.053833953474558598e-03  3.483101416481129264e-03
3.810000000000000053e+00  4.761746549808932617e-03  4.005924602265279431e-03  3.442803111203302999e-03
3.820000000000000284e+00  4.703980187988972446e-03  3.958596576143732539e-03  3.402980986696271890e-03
3.830000000000000071e+00  4.646938132031658807e-03  3.911842584167318261e-03  3.363629266243866722e-03
3.839999999999999858e+00  4.590610915200373128e-03  3.865655430720497422e-03  3.324742245561606961e-03
3.850000000000000089e+00  4.534989201084494229e-03  3.820028014201860226e-03  3.286314291850000145e-03
3.859999999999999876e+00  4.480063781686778081e-03  3.774953325730471838e-03  3.248339842860907632e-03
3.870000000000000107e+00  4.425825575540974673e-03  3.730424447871136858e-03  3.210813405976703939e-03
3.879999999999999893e+00  4.372265625859313339e-03  3.686434553378421797e-03  3.173729557302142935e-03
3.890000000000000124e+00  4.319375098709173945e-03  3.642976903958964566e-03  3.137082940768639010e-03
3.899999999999999911e+00  4.267145281218571833e-03  3.600044849051962578e-03  3.100868267250873889e-03
3.910000000000000142e+00  4.215567579809877986e-03  3.557631824627379303e-03  3.065080313695477121e-03
3.919999999999999929e+00  4.164633518461354628e-03  3.515731352001767382e-03  3.029713922261681371e-03
3.930000000000000160e+00  4.114334736995944181e-03  3.474337036671228639e-03  2.994763999473682315e-03
3.939999999999999947e+00  4.064662989396936911e-03  3.433442567161456346e-03  2.960225515384617284e-03
3.950000000000000178e+00  4.015610142149995086e-03  3.393041713894435606e-03  2.926093502751954054e-03
3.959999999999999964e+00  3.967168172611129466e-03  3.353128328071575039e-03  2.892363056224103723e-03
3.970000000000000195e+00  3.919329167400098166e-03  3.313696340573085448e-03  2.859029331538172260e-03
3.979999999999999982e+00  3.872085320818972453e-03  3.274739760873263735e-03  2.826087544728593092e-03
3.990000000000000213e+00  3.825428933295182965e-03  3.236252675971466961e-03  2.793532971346540574e-03
4.000000000000000000e+00  3.779352409848906694e-03  3.198229249338554493e-03  2.761360945689982083e-03
4.009999999999999787e+00  3.733848258584181960e-03  3.160663719878509421e-03  2.729566860044131075e-03
4.020000000000000462e+00  3.688909089203433033e-03  3.123550400905047552e-03  2.698146163932276399e-03
4.030000000000000249e+00  3.644527611545027562e-03  3.086883679132997136e-03  2.667094363376736315e-03
4.040000000000000036e+00  3.600696634143389294e-03  3.050658013684100656e-03  2.636407020169811034e-03
4.049999999999999822e+00  3.557409062811434965e-03  3.014867935107216120e-03  2.606079751154643988e-03
4.060000000000000497e+00  3.514657899244771552e-03  2.979508044412493718e-03  2.576108227515780651e-03
4.070000000000000284e+00  3.472436239647508187e-03  2.944573012119439375e-03  2.546488174079337280e-03
4.080000000000000071e+00  3.430737273379074262e-03  2.910057577318645762e-03  2.517215368622602225e-03
4.089999999999999858e+00  3.389554281621943999e-03  2.875956546746877198e-03  2.488285641192952702e-03
4.099999999999999645e+00  3.348880636069711050e-03  2.842264793875437338e-03  2.459694873435980342e-03
4.110000000000000320e+00  3.308709797635306718e-03  2.808977258011528203e-03  2.431438997932631671e-03
4.120000000000000107e+00  3.269035315178988807e-03  2.776088943412439222e-03  2.403513997545318834e-03
4.129999999999999893e+00  3.229850824255711683e-03  2.743594918412334271e-03  2.375915904772744284e-03
4.139999999999999680e+00  3.191150045881687141e-03  2.711490314561517886e-03  2.348640801113503155e-03
4.150000000000000355e+00  3.152926785319659902e-03  2.679770325777883558e-03  2.321684816438128116e-03
4.160000000000000142e+00  3.115174930882778047e-03  2.648430207510470841e-03  2.295044128369635658e-03
4.169999999999999929e+00  3.077888452756519753e-03  2.617465275914832457e-03  2.268714961672335315e-03
4.179999999999999716e+00  3.041061401838603909e-03  2.586870907040155019e-03  2.242693587648839342e-03
4.190000000000000391e+00  3.004687908596447455e-03  2.556642536027855812e-03  2.216976323545132369e-03
4.200000000000000178e+00  2.968762181941946975e-03  2.526775656321525107e-03  2.191559531963648954e-03
4.209999999999999964e+00  2.933278508123228056e-03  2.497265818888035754e-03  2.166439620284102766e-03
4.219999999999999751e+00  2.898231249633205411e-03  2.468108631449650488e-03  2.141613040092128946e-03
4.230000000000000426e+00  2.863614844134551758e-03  2.439299757726968217e-03  2.117076286615526305e-03
4.240000000000000213e+00  2.829423803400901976e-03  2.410834916692527596e-03  2.092825898168016504e-03
4.250000000000000000e+00  2.795652712273958163e-03  2.382709881834931681e-03  2.068858455600397495e-03
4.259999999999999787e+00  2.762296227636301324e-03  2.354920480433309385e-03  2.045170581759029205e-03
4.270000000000000462e+00  2.729349077399606093e-03  2.327462592841982297e-03  2.021758940951515291e-03
4.280000000000000249e+00  2.696806059508018681e-03  2.300332151785173390e-03  1.998620238419481637e-03
4.290000000000000036e+00  2.664662040956493338e-03  2.273525141661585872e-03  1.975751219818366183e-03
4.299999999999999822e+00  2.632911956823758611e-03  2.247037597858772811e-03  1.953148670704105572e-03
4.310000000000000497e+00  2.601550809319784583e-03  2.220865606077036033e-03  1.930809416026636879e-03
4.320000000000000284e+00  2.570573666847432784e-03  2.195005301662856026e-03  1.908730319630116837e-03
4.330000000000000071e+00  2.539975663078103581e-03  2.169452868951562714e-03  1.886908283759740606e-03
4.339999999999999858e+00  2.509751996041130820e-03  2.144204540619236259e-03  1.865340248575121478e-03
4.350000000000000533e+00  2.479897927226723357e-03  2.119256597043618455e-03  1.844023191670062824e-03
4.360000000000000320e+00  2.450408780702258323e-03  2.094605365673924552e-03  1.822954127598722931e-03
