  CHEM COMPR PHOTO ENTHALPIC PHOTOAV CR DUST XRAY VISC CUSTOM ZCIE                      
  0.11475310E-003  0.14160533E-004  0.10000000E+003  0.94727231E-028  0.00000000E+000  0.11140880E-019  0.00000000E+000  0.24519246E-024  0.12357076E-025  0.38138691E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.12559725E-003  0.15498700E-004  0.10000000E+003  0.95091688E-028  0.00000000E+000  0.11070753E-019  0.00000000E+000  0.24623906E-024  0.12361529E-025  0.38138139E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.13746616E-003  0.16963325E-004  0.10000000E+003  0.95487200E-028  0.00000000E+000  0.10994458E-019  0.00000000E+000  0.24736587E-024  0.12366337E-025  0.38137636E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.15045669E-003  0.18566355E-004  0.10000000E+003  0.95919987E-028  0.00000000E+000  0.10911466E-019  0.00000000E+000  0.24860874E-024  0.12371361E-025  0.38136981E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.16467482E-003  0.20320872E-004  0.10000000E+003  0.96391464E-028  0.00000000E+000  0.10821235E-019  0.00000000E+000  0.24996649E-024  0.12376644E-025  0.38136315E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.18023655E-003  0.22241191E-004  0.10000000E+003  0.96907007E-028  0.00000000E+000  0.10723244E-019  0.00000000E+000  0.25146050E-024  0.12382144E-025  0.38135541E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.19726887E-003  0.24342979E-004  0.10000000E+003  0.97466790E-028  0.00000000E+000  0.10616875E-019  0.00000000E+000  0.25308222E-024  0.12387883E-025  0.38134697E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.21591074E-003  0.26643385E-004  0.10000000E+003  0.98078262E-028  0.00000000E+000  0.10501538E-019  0.00000000E+000  0.25486644E-024  0.12393779E-025  0.38133816E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.23631426E-003  0.29161180E-004  0.10000000E+003  0.98740487E-028  0.00000000E+000  0.10376578E-019  0.00000000E+000  0.25679412E-024  0.12399864E-025  0.38132825E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.25864591E-003  0.31916905E-004  0.10000000E+003  0.99464421E-028  0.00000000E+000  0.10241297E-019  0.00000000E+000  0.25893133E-024  0.12405885E-025  0.38131745E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.28308790E-003  0.34933046E-004  0.10000000E+003  0.10024928E-027  0.00000000E+000  0.10095056E-019  0.00000000E+000  0.26125358E-024  0.12411894E-025  0.38130500E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.30983965E-003  0.38234212E-004  0.10000000E+003  0.10110196E-027  0.00000000E+000  0.99371526E-020  0.00000000E+000  0.26379657E-024  0.12417716E-025  0.38129182E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.33911943E-003  0.41847338E-004  0.10000000E+003  0.10202352E-027  0.00000000E+000  0.97668949E-020  0.00000000E+000  0.26655362E-024  0.12423272E-025  0.38127700E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.37116615E-003  0.45801903E-004  0.10000000E+003  0.10302281E-027  0.00000000E+000  0.95835670E-020  0.00000000E+000  0.26957890E-024  0.12428245E-025  0.38126101E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.40624128E-003  0.50130173E-004  0.10000000E+003  0.10410092E-027  0.00000000E+000  0.93865655E-020  0.00000000E+000  0.27286283E-024  0.12432539E-025  0.38124382E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.44463099E-003  0.54867465E-004  0.10000000E+003  0.10526580E-027  0.00000000E+000  0.91752090E-020  0.00000000E+000  0.27646062E-024  0.12435703E-025  0.38122380E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.48664853E-003  0.60052429E-004  0.10000000E+003  0.10651964E-027  0.00000000E+000  0.89489451E-020  0.00000000E+000  0.28038683E-024  0.12437424E-025  0.38120202E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.53263672E-003  0.65727372E-004  0.10000000E+003  0.10786051E-027  0.00000000E+000  0.87073472E-020  0.00000000E+000  0.28461987E-024  0.12437483E-025  0.38117814E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.58297079E-003  0.71938595E-004  0.10000000E+003  0.10929989E-027  0.00000000E+000  0.84499333E-020  0.00000000E+000  0.28926712E-024  0.12435041E-025  0.38115213E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.63806141E-003  0.78736778E-004  0.10000000E+003  0.11082758E-027  0.00000000E+000  0.81765583E-020  0.00000000E+000  0.29426597E-024  0.12429842E-025  0.38112301E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.69835808E-003  0.86177388E-004  0.10000000E+003  0.11245288E-027  0.00000000E+000  0.78870916E-020  0.00000000E+000  0.29972522E-024  0.12420908E-025  0.38109112E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.76435278E-003  0.94321133E-004  0.10000000E+003  0.11415356E-027  0.00000000E+000  0.75817125E-020  0.00000000E+000  0.30553698E-024  0.12407886E-025  0.38105634E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.83658397E-003  0.10323446E-003  0.10000000E+003  0.11594633E-027  0.00000000E+000  0.72607321E-020  0.00000000E+000  0.31190166E-024  0.12389258E-025  0.38101544E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.91564098E-003  0.11299010E-003  0.10000000E+003  0.11779766E-027  0.00000000E+000  0.69248838E-020  0.00000000E+000  0.31867516E-024  0.12364648E-025  0.38097193E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.10021689E-002  0.12366764E-003  0.10000000E+003  0.11970262E-027  0.00000000E+000  0.65751227E-020  0.00000000E+000  0.32595936E-024  0.12332684E-025  0.38092360E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.10968736E-002  0.13535421E-003  0.10000000E+003  0.12162785E-027  0.00000000E+000  0.62127993E-020  0.00000000E+000  0.33368825E-024  0.12292484E-025  0.38086923E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.12005280E-002  0.14814515E-003  0.10000000E+003  0.12355050E-027  0.00000000E+000  0.58395493E-020  0.00000000E+000  0.34193809E-024  0.12242575E-025  0.38080870E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.13139776E-002  0.16214484E-003  0.10000000E+003  0.12542389E-027  0.00000000E+000  0.54575525E-020  0.00000000E+000  0.35062492E-024  0.12182203E-025  0.38074132E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.14381482E-002  0.17746749E-003  0.10000000E+003  0.12719039E-027  0.00000000E+000  0.50692309E-020  0.00000000E+000  0.35968706E-024  0.12110393E-025  0.38066706E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.15740530E-002  0.19423814E-003  0.10000000E+003  0.12879411E-027  0.00000000E+000  0.46774204E-020  0.00000000E+000  0.36910529E-024  0.12026288E-025  0.38058362E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.17228007E-002  0.21259360E-003  0.10000000E+003  0.13016958E-027  0.00000000E+000  0.42852590E-020  0.00000000E+000  0.37885615E-024  0.11929242E-025  0.38048962E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.18856050E-002  0.23268365E-003  0.10000000E+003  0.13122876E-027  0.00000000E+000  0.38961106E-020  0.00000000E+000  0.38881769E-024  0.11819184E-025  0.38038464E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.20637943E-002  0.25467221E-003  0.10000000E+003  0.13188031E-027  0.00000000E+000  0.35135239E-020  0.00000000E+000  0.39884773E-024  0.11696625E-025  0.38026680E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.22588224E-002  0.27873868E-003  0.10000000E+003  0.13203550E-027  0.00000000E+000  0.31410851E-020  0.00000000E+000  0.40882900E-024  0.11562475E-025  0.38013655E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.24722807E-002  0.30507943E-003  0.10000000E+003  0.13160723E-027  0.00000000E+000  0.27822740E-020  0.00000000E+000  0.41862623E-024  0.11418105E-025  0.37999073E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.27059107E-002  0.33390938E-003  0.10000000E+003  0.13052243E-027  0.00000000E+000  0.24403688E-020  0.00000000E+000  0.42812631E-024  0.11265243E-025  0.37982748E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.29616187E-002  0.36546375E-003  0.10000000E+003  0.12872232E-027  0.00000000E+000  0.21183413E-020  0.00000000E+000  0.43719159E-024  0.11106089E-025  0.37964628E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.32414911E-002  0.40000000E-003  0.10000000E+003  0.12617343E-027  0.00000000E+000  0.18187422E-020  0.00000000E+000  0.44567612E-024  0.10943117E-025  0.37944003E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.35478113E-002  0.43779992E-003  0.10000000E+003  0.12287007E-027  0.00000000E+000  0.15436265E-020  0.00000000E+000  0.45347765E-024  0.10778745E-025  0.37920964E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.38830788E-002  0.47917192E-003  0.10000000E+003  0.11883181E-027  0.00000000E+000  0.12945152E-020  0.00000000E+000  0.46042932E-024  0.10616088E-025  0.37895213E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.42500290E-002  0.52445357E-003  0.10000000E+003  0.11412492E-027  0.00000000E+000  0.10721660E-020  0.00000000E+000  0.46681176E-024  0.10454180E-025  0.37866471E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.46516559E-002  0.57401433E-003  0.10000000E+003  0.10879004E-027  0.00000000E+000  0.87695090E-021  0.00000000E+000  0.47222566E-024  0.10297888E-025  0.37833397E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.50912364E-002  0.62825857E-003  0.10000000E+003  0.10291016E-027  0.00000000E+000  0.70840587E-021  0.00000000E+000  0.47690258E-024  0.10146322E-025  0.37796419E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
